baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000025648.18	217.437510652008	1.24277664710836	0.187162703980013	6.64008705089596	3.13497947489254e-11	3.11734138097802e-10
ENSMUSG00000028657.14	1353.41294504074	-0.802809465051833	0.120947086840015	-6.63769162223611	3.18633596681182e-11	3.16610902605922e-10
ENSMUSG00000107881.1	459.437298250719	-1.09617373481277	0.165144741516897	-6.63765448868752	3.18713853250537e-11	3.16610902605922e-10
ENSMUSG00000027134.4	452.796824640681	0.994370678102626	0.149838083675548	6.63630135750928	3.21651903508541e-11	3.19373470386472e-10
ENSMUSG00000056014.15	105.369669677429	1.44391411718797	0.217599499166714	6.63565000249251	3.23075623673834e-11	3.20630471248568e-10
ENSMUSG00000022680.14	2040.63356957272	-0.556796572471891	0.0839421866728529	-6.63309587873723	3.28718129846499e-11	3.26071058522698e-10
ENSMUSG00000039234.11	2156.05535278638	-0.749052152226525	0.112998116004516	-6.62889062855337	3.3821905579904e-11	3.35331819956853e-10
ENSMUSG00000014030.15	39.600435153919	8.05678273216925	1.21550965461016	6.62831652682614	3.39536796656412e-11	3.3647417806151e-10
ENSMUSG00000060733.13	381.076904612581	0.943619258873585	0.142368445284502	6.62800845361417	3.40245990011522e-11	3.37012658235097e-10
ENSMUSG00000025959.13	521.685009745446	-0.785829552126963	0.118571295712375	-6.627485576553	3.41452987560103e-11	3.38043447255679e-10
ENSMUSG00000082956.4	24.0282754040053	8.2616532444441	1.24698867014992	6.6252833263119	3.46582766023314e-11	3.42954952260168e-10
ENSMUSG00000060301.6	408.45126461202	-1.09251193159647	0.165026269816195	-6.6202304203646	3.58639392027227e-11	3.54712683355396e-10
ENSMUSG00000042031.4	22.5635128658405	8.19147869924867	1.23743044803221	6.61974878044654	3.59809821010996e-11	3.55697208757222e-10
ENSMUSG00000029470.15	591.194381084189	-0.76942645121977	0.116284838054773	-6.61673924211296	3.6720838201899e-11	3.62834728465531e-10
ENSMUSG00000032679.12	142.137065087344	-1.31970679410773	0.199472803168083	-6.61597357207487	3.69114313027622e-11	3.64540739178155e-10
ENSMUSG00000037204.7	386.361367822163	0.951943949077614	0.143908012843553	6.61494749505366	3.71683643198519e-11	3.66899953764444e-10
ENSMUSG00000033581.17	2291.14380589778	0.62966125403298	0.0952169692646354	6.61291006105193	3.76837427206539e-11	3.71806830484121e-10
ENSMUSG00000020021.4	284.142825980173	0.933083100413739	0.141164771047014	6.60988640078608	3.84615049467488e-11	3.79296500748505e-10
ENSMUSG00000038150.7	728.683931128259	-0.82791557475934	0.125299832608726	-6.60747550513236	3.90928840302446e-11	3.85336017417421e-10
ENSMUSG00000025130.11	15900.0261359485	-0.489563877428343	0.0741652040382522	-6.60099144574375	4.08417122960676e-11	4.02277287763204e-10
ENSMUSG00000070777.5	21.9748379398608	8.18585615873215	1.2401014079972	6.60095707169025	4.08511843514515e-11	4.02277287763204e-10
ENSMUSG00000026317.7	579.156214790244	0.774193739109537	0.117326493902269	6.59862673263232	4.14983657294772e-11	4.0845243750684e-10
ENSMUSG00000075334.2	101.901857620609	-1.47191966028813	0.223079860253842	-6.59817367024185	4.16253498549371e-11	4.09503986351209e-10
ENSMUSG00000039450.11	637.197725115397	-1.06521657358668	0.161466994653518	-6.59711649351288	4.19231353232031e-11	4.12234022953122e-10
ENSMUSG00000030978.10	2017.43245663504	0.637579146192331	0.0966790320941863	6.59480274452056	4.25821638004133e-11	4.18511837158318e-10
ENSMUSG00000005470.8	186.180725587839	1.0728249088387	0.162732822727684	6.59255392278147	4.32324080998053e-11	4.24697290782283e-10
ENSMUSG00000006435.16	257.767924283159	0.960949583956001	0.145777346850415	6.59189925401817	4.34235237893204e-11	4.26368657496588e-10
ENSMUSG00000021640.6	38.9525970873718	8.01727239044951	1.21633520207039	6.59133467222102	4.35890042671107e-11	4.27786823625797e-10
ENSMUSG00000030748.9	1617.68918782049	-0.763969563196641	0.115954971003976	-6.58850204162823	4.44286145121584e-11	4.35816404420665e-10
ENSMUSG00000027931.12	22.7661804811401	3.65799171713049	0.555274935488225	6.58771265069656	4.46654008149806e-11	4.37927772100569e-10
ENSMUSG00000044201.10	129.389695911761	1.29037494889138	0.195928497501241	6.58594826861876	4.51991190450224e-11	4.42947007999074e-10
ENSMUSG00000050148.9	1093.56235222362	0.662702766418884	0.100673367883739	6.58270186395468	4.61974932884e-11	4.52512795704448e-10
ENSMUSG00000034773.16	104.997863135613	1.6654992702856	0.253118982411608	6.57990662895941	4.70743792280839e-11	4.60879941142006e-10
ENSMUSG00000037321.17	319.423025438948	-0.945487955857512	0.143738292622001	-6.57784323585871	4.77321071411912e-11	4.67094404258407e-10
ENSMUSG00000054752.16	265.256328458971	1.08872501163264	0.165526032777769	6.57736425722435	4.78860675304626e-11	4.68375516148533e-10
ENSMUSG00000067750.3	37.7071433814083	7.98591499505503	1.21427202905889	6.57670999903083	4.80971541588846e-11	4.70213880846238e-10
ENSMUSG00000018983.9	49.7228964254038	1.99282663325386	0.303322647441633	6.56998958060767	5.03187829162288e-11	4.91696760948246e-10
ENSMUSG00000056220.14	1449.24429456382	-0.738907830275741	0.112555296256891	-6.56484283590969	5.20877708162619e-11	5.0873807873163e-10
ENSMUSG00000022724.15	286.302941749683	1.07766750356207	0.164189612126321	6.56355471948467	5.25399420266784e-11	5.12907935490989e-10
ENSMUSG00000028792.14	1246.95689027587	0.650958794331293	0.0991880093892788	6.56287789561844	5.27790660177651e-11	5.14994967264079e-10
ENSMUSG00000031246.14	3842.13271309011	-0.963783894288073	0.146876336145211	-6.56187320287738	5.31359914448574e-11	5.18228899288257e-10
ENSMUSG00000034037.14	89.0313070337254	4.50578502328541	0.686822697104371	6.56033215308944	5.36880552414573e-11	5.23361977353775e-10
ENSMUSG00000020311.17	958.837625249507	-0.756153489908356	0.115288132042453	-6.5588146543125	5.4237163500145e-11	5.28417755197432e-10
ENSMUSG00000117192.1	35.3642600829392	2.83018976590178	0.431513231028788	6.55875547350937	5.4258689057665e-11	5.28417755197432e-10
ENSMUSG00000022636.13	2499.30141377645	-0.713599967288737	0.108884464771684	-6.55373536330516	5.61153755872287e-11	5.46238031039475e-10
ENSMUSG00000057530.14	2522.92178434112	-0.675137945386156	0.103073228403034	-6.55008051893216	5.75060690248985e-11	5.59507349416497e-10
ENSMUSG00000017716.15	403.629409587438	0.912008407301427	0.139238754066824	6.54996098904858	5.7552115673486e-11	5.59687440700288e-10
ENSMUSG00000026837.16	22289.4153955528	-0.694624729609891	0.106069786743507	-6.54875201446008	5.80198823297884e-11	5.63966575013367e-10
ENSMUSG00000026955.13	57.9780935819112	1.9292195715128	0.294709957813917	6.54616350877065	5.90339456595823e-11	5.73549209144842e-10
ENSMUSG00000024617.16	178.206134341933	-1.22088838274415	0.186682138938675	-6.53993140257091	6.15470568220391e-11	5.97679851843261e-10
ENSMUSG00000029338.13	670.98646099095	-0.872880666624086	0.133488571189109	-6.53899175673625	6.19349384372068e-11	6.01159323656269e-10
ENSMUSG00000036854.14	438.632405634786	-0.963005022867188	0.147315385819589	-6.53702949973292	6.27526750670443e-11	6.08805785554976e-10
ENSMUSG00000058301.8	1056.46958101251	0.799351445231617	0.122288322956124	6.53661302983454	6.292758529308e-11	6.10211436584852e-10
ENSMUSG00000034902.17	1650.6263399262	0.784017079406844	0.119948042103121	6.53630576756569	6.30569357695026e-11	6.11174162858913e-10
ENSMUSG00000028800.15	1120.80973066624	0.709947563118395	0.108652175833511	6.53413111768928	6.3979877046563e-11	6.19824118670826e-10
ENSMUSG00000001036.17	1011.60509479779	0.663206636206672	0.101589033072757	6.52832905429558	6.65074595355895e-11	6.44003866155721e-10
ENSMUSG00000021796.15	2468.40507636217	-0.619459467063774	0.0949322023175876	-6.52528280120822	6.78733479894501e-11	6.56917046612178e-10
ENSMUSG00000039384.8	221.861611061476	-1.07558979348064	0.164863143227249	-6.52413736888444	6.83940059549733e-11	6.61641204681024e-10
ENSMUSG00000036478.8	955.672981261326	-0.665118008672917	0.101985045554482	-6.52172095483942	6.95052351761974e-11	6.7207131539306e-10
ENSMUSG00000037572.17	321.845884115588	1.15387042786876	0.176933479786874	6.52149287550699	6.96110287431767e-11	6.72774207895895e-10
ENSMUSG00000024970.5	401.746479049621	0.828932207780548	0.127109751052025	6.52138959379497	6.96589872855501e-11	6.72917736016543e-10
ENSMUSG00000020263.14	660.830942765452	-0.774646933017919	0.118815898534037	-6.51972457032767	7.04366099867830e-11	6.8010645984863e-10
ENSMUSG00000042759.12	145.389333409364	-1.30619092379816	0.200440675810731	-6.51659608767009	7.1920745532348e-11	6.94106910230281e-10
ENSMUSG00000048249.14	527.229422115642	-0.842390262429054	0.129273823640361	-6.51632510517038	7.20507279900885e-11	6.95031346178713e-10
ENSMUSG00000031227.8	523.068545046459	-0.782754089737708	0.120176391682003	-6.51337653579203	7.34800053686217e-11	7.08482499581231e-10
ENSMUSG00000002365.10	2077.83635421986	-0.589079540399507	0.0904620323289774	-6.51189814371227	7.42070341309947e-11	7.15153138317908e-10
ENSMUSG00000034612.7	777.432580913483	-0.725684563989775	0.111455116535753	-6.5110026936896	7.46508052804301e-11	7.19088918163385e-10
ENSMUSG00000036333.11	2991.96640141964	-0.603265771889978	0.0926839185860277	-6.5088505222191	7.57280295031455e-11	7.29119942989783e-10
ENSMUSG00000029103.16	2095.09665313813	0.610935090512508	0.0938874823306183	6.5070984474921	7.66162053498344e-11	7.37322146655011e-10
ENSMUSG00000036862.15	394.005791174683	1.42253389326857	0.218646593795191	6.50608760272331	7.71332563479201e-11	7.41946727530277e-10
ENSMUSG00000060791.15	21.3818938821346	4.65662716625888	0.715800625075348	6.50548072065277	7.74453164577528e-11	7.44596053454979e-10
ENSMUSG00000046727.13	153.266997507773	1.27313327564373	0.195712627410011	6.50511565090055	7.76336304814347e-11	7.46053682995348e-10
ENSMUSG00000058006.12	1575.55791697247	0.658450499835724	0.101253336207675	6.50300053802883	7.87335142546764e-11	7.56265915513373e-10
ENSMUSG00000030079.15	542.980397791548	0.776272321347111	0.119397992745663	6.50155252610228	7.9495269154681e-11	7.63222175516718e-10
ENSMUSG00000024947.17	751.423052895386	0.975100189813518	0.150097896902137	6.49642806420718	8.22494159437866e-11	7.89291491528547e-10
ENSMUSG00000047844.3	21.6582637001383	8.18344918325745	1.25988358792072	6.49540105269819	8.28125015868791e-11	7.94320006962396e-10
ENSMUSG00000041415.10	1525.12809321466	0.56082315989045	0.0863563113694289	6.49429266948735	8.34244306608109e-11	7.99812053387256e-10
ENSMUSG00000021469.9	103.389527021418	-1.51332078673805	0.23304642544487	-6.49364513465171	8.37839729290857e-11	8.02880362934308e-10
ENSMUSG00000040265.16	120.999017193263	-1.4042534965379	0.216377624760723	-6.48982767090991	8.59346118380265e-11	8.23101312727563e-10
ENSMUSG00000028677.19	597.218223673663	0.862696083432465	0.132970747625274	6.487863675578	8.70619991453262e-11	8.33506892429936e-10
ENSMUSG00000021730.8	57.8850506124672	-1.98733152210207	0.306379594029261	-6.48650093162625	8.78527366821406e-11	8.40681202007772e-10
ENSMUSG00000034116.17	34.1613654709598	6.96285225809565	1.07383043091525	6.48412641105829	8.92473720185701e-11	8.53624864130558e-10
ENSMUSG00000036698.11	4038.30965065753	0.615383537938104	0.0950219618790842	6.47622429350787	9.40462186629292e-11	8.99101314357495e-10
ENSMUSG00000061928.6	36.1398495204595	7.90319610312096	1.22043692166645	6.47571043026912	9.43668703529462e-11	9.01742660989014e-10
ENSMUSG00000000957.11	7045.45633126425	-0.674784022070247	0.104255461323794	-6.47240934433659	9.64523916228164e-11	9.21238185965105e-10
ENSMUSG00000039660.16	274.961517516455	0.979822230219274	0.151398063194003	6.47182803761313	9.68242798802332e-11	9.24355795474749e-10
ENSMUSG00000020261.15	489.064273900426	-0.823523573010677	0.127270950504746	-6.47063269147162	9.75934074013988e-11	9.31261035414756e-10
ENSMUSG00000045671.17	822.667760521389	0.731966146585145	0.113123087020091	6.47052839404166	9.76607986349602e-11	9.31466791297778e-10
ENSMUSG00000029464.10	269.0634206518	0.909965807947717	0.140664092095276	6.46906964238868	9.86081449806717e-11	9.40061232050728e-10
ENSMUSG00000040147.14	98.2440948365386	-1.4859964018234	0.229770694758299	-6.46730168695598	9.97683429602594e-11	9.50675841850573e-10
ENSMUSG00000057143.15	271.881131282059	-0.973160984319995	0.15049306991354	-6.46648370505755	1.00309638416067e-10	9.55385848550401e-10
ENSMUSG00000039005.13	406.230400394237	-1.00046629863393	0.154746282554568	-6.4652040883834	1.01162182107477e-10	9.63054497112169e-10
ENSMUSG00000050953.10	5465.41178627234	-0.578433238507532	0.0894826988961892	-6.46419079489974	1.01842310030862e-10	9.69075351768389e-10
ENSMUSG00000034295.10	151.713802636269	1.2309720120365	0.190541729247043	6.46038018496464	1.04440257071834e-10	9.93330942903612e-10
ENSMUSG00000020900.15	5894.27016416176	-0.607173690920439	0.0939980894985429	-6.45942586875504	1.05100955529608e-10	9.99147297071691e-10
ENSMUSG00000057454.5	20.0222471418321	8.02890316149597	1.24301963122836	6.45919256605928	1.05263097697094e-10	1.00022087923957e-09
ENSMUSG00000073155.12	831.561809352864	-0.684858687647863	0.106089312488238	-6.45549180765776	1.07868016281254e-10	1.02449412659649e-09
ENSMUSG00000115483.1	20.0006645214125	8.02354902035875	1.24310620911417	6.45443563995733	1.0862292760886e-10	1.031182159575e-09
ENSMUSG00000046861.9	399.574935341254	-0.811208945799975	0.125717170787692	-6.45265034773911	1.09910750878549e-10	1.04292064033918e-09
ENSMUSG00000051413.17	424.04404529628	0.776977829252442	0.120440071631162	6.45115715002127	1.1099932337964e-10	1.05275839836266e-09
ENSMUSG00000029462.18	1139.10507500591	-0.596690192079209	0.0924957062548098	-6.45100422754144	1.1111140021012e-10	1.05332985507029e-09
ENSMUSG00000018750.14	1111.45388326062	-0.756607450088407	0.117290075356779	-6.45073718118877	1.11307383702197e-10	1.05469583857676e-09
ENSMUSG00000006678.6	452.202572687417	1.01240700533386	0.157008766354962	6.4480922233669	1.13266838823395e-10	1.07276258112092e-09
ENSMUSG00000026466.16	840.387446855827	-0.690990298863858	0.107167065657555	-6.44778593707019	1.13495910677218e-10	1.07443147858149e-09
ENSMUSG00000000223.13	116.794101630676	1.5583637648651	0.241840691226439	6.44376162242269	1.16548092413877e-10	1.1028119079665e-09
ENSMUSG00000019302.16	1212.4734968975	-0.601918875382871	0.0934324544447856	-6.4422890200169	1.17684897395108e-10	1.11305050700585e-09
ENSMUSG00000039747.11	331.075667682342	-0.956520606335244	0.148553479859146	-6.43889734015107	1.20344559179515e-10	1.13767589084821e-09
ENSMUSG00000028906.17	736.575630516314	0.668357517654859	0.103809453318629	6.43831073460551	1.20810480462635e-10	1.14154951901583e-09
ENSMUSG00000035776.14	919.356621266901	-0.676308246147752	0.105053015020987	-6.43778044840159	1.21233186211266e-10	1.14501138928623e-09
ENSMUSG00000000948.16	104.321992976626	2.00813709436984	0.311993787979809	6.43646499301388	1.22288022783622e-10	1.15443755832658e-09
ENSMUSG00000043079.17	2232.7296132889	-0.700434942678217	0.108828106767188	-6.43615848410037	1.22535091643119e-10	1.15623293298347e-09
ENSMUSG00000030339.7	1244.68235314705	-0.759419693724234	0.117997586624062	-6.43589174534334	1.22750499815996e-10	1.15754084838421e-09
ENSMUSG00000036466.17	49.714709426044	1.95459787217862	0.303704892781807	6.4358458445478	1.22787604876574e-10	1.15754084838421e-09
ENSMUSG00000060012.9	843.889153959017	0.623845219261061	0.0969371644459093	6.43556290125616	1.23016571381488e-10	1.15916171225255e-09
ENSMUSG00000074115.5	20.3584290584801	8.04970838973308	1.25085353828638	6.43537244237311	1.23170931576823e-10	1.16007839865567e-09
ENSMUSG00000034255.17	148.066589898635	1.14755112311002	0.178379982690296	6.43318328549456	1.24958816330223e-10	1.17637236772199e-09
ENSMUSG00000004631.15	363.021105340209	-0.902036202919793	0.140221283051282	-6.43294786134497	1.25152591200116e-10	1.17765111858443e-09
ENSMUSG00000022407.10	698.005529220495	0.838189183031901	0.130299483024819	6.43278978222997	1.25282869056028e-10	1.17833147319008e-09
ENSMUSG00000087370.3	229.647382532003	1.24289861457867	0.193219398043051	6.43257678663164	1.25458614910385e-10	1.17943864387307e-09
ENSMUSG00000026463.17	1245.34900026054	0.6292251659844	0.0978226434207724	6.43230589545473	1.25682479416131e-10	1.18099694596988e-09
ENSMUSG00000044702.13	70.1009852356426	1.88229761333329	0.292825956884402	6.42804221784326	1.29257846754338e-10	1.21403222517648e-09
ENSMUSG00000025746.11	86.1504556699381	-1.80260866272265	0.280444350108373	-6.42768756805428	1.29559682188004e-10	1.21630509952479e-09
ENSMUSG00000055976.6	33.2457925071197	6.8703399887968	1.06933672630742	6.42486114969707	1.31989939500598e-10	1.23854825500908e-09
ENSMUSG00000026426.10	1484.88555164491	-0.580909837881035	0.0904449029457216	-6.42280348545075	1.33787161688793e-10	1.25483343854394e-09
ENSMUSG00000027706.8	2553.67213962038	-0.704616428897334	0.109743096869497	-6.42059909914189	1.35739071024091e-10	1.27255379085086e-09
ENSMUSG00000027499.12	180.015357828571	-1.20027534752916	0.186954713996376	-6.42013951866666	1.36149506145998e-10	1.27581314542066e-09
ENSMUSG00000030790.15	360.202754181422	-1.05629993044544	0.164590972589214	-6.41772701034919	1.38324006919008e-10	1.29559236895338e-09
ENSMUSG00000038525.16	446.101931450216	0.819710188303522	0.127728402205089	6.41760308711404	1.38436616237938e-10	1.29604985031603e-09
ENSMUSG00000024487.5	1230.1286301825	-0.606579559718558	0.0945764209711629	-6.41364468532287	1.42081141577605e-10	1.32955764390645e-09
ENSMUSG00000029326.13	370.920758568939	0.792717459620658	0.123603749764211	6.41337711139723	1.42330853880818e-10	1.33128145657046e-09
ENSMUSG00000066720.7	32.2543114903285	6.84284176800859	1.06742174784927	6.41062614828309	1.44923180435827e-10	1.35490507928159e-09
ENSMUSG00000024472.9	604.021353206433	0.947454509824344	0.147796570863041	6.410531071809	1.4501359424389e-10	1.35512703586531e-09
ENSMUSG00000030218.2	14791.099689338	-0.751713705828535	0.117279280050647	-6.4096036870614	1.45898395050028e-10	1.36276878648521e-09
ENSMUSG00000029851.5	324.718701549153	-0.896047025151958	0.139824814651453	-6.40835482160711	1.47098255249973e-10	1.37334498757727e-09
ENSMUSG00000021767.19	760.050291081302	-0.739727672010368	0.1154652981928	-6.40649341047211	1.48904542039195e-10	1.38957062302416e-09
ENSMUSG00000022100.14	1408.64004355561	0.552591721119313	0.0862605376911603	6.40607786491853	1.49310731287723e-10	1.39272171336529e-09
ENSMUSG00000007613.15	722.802925818597	-0.736627113109488	0.115038788018103	-6.40329340912012	1.52060566007456e-10	1.41772064408328e-09
ENSMUSG00000070604.5	145.838913237821	1.25380755742812	0.195863751631205	6.40142725229185	1.5393115346334e-10	1.43450284004694e-09
ENSMUSG00000039385.5	54.896023570062	-2.06288684486273	0.322304205958007	-6.4004341449131	1.5493576680989e-10	1.44320323575207e-09
ENSMUSG00000042719.17	785.516178607344	0.742834875473426	0.116073221340339	6.39970931189509	1.55673039337184e-10	1.44940656185445e-09
ENSMUSG00000033257.14	779.001157582059	0.667357108913953	0.104311269787342	6.39774695749063	1.57686318871538e-10	1.46747913510257e-09
ENSMUSG00000003363.15	2011.21295379174	-0.979813118556006	0.153200761314985	-6.395615205472	1.59902225868453e-10	1.48742001866192e-09
ENSMUSG00000025512.15	804.034103135787	-0.628654370411477	0.0983080327305539	-6.39474062241195	1.60820111455853e-10	1.49527390912178e-09
ENSMUSG00000038495.14	1595.13292201841	0.646525331390507	0.101164627001766	6.39082405136751	1.64994147731466e-10	1.53338182562508e-09
ENSMUSG00000048922.18	280.628988896699	1.04990204238639	0.164346251408377	6.38835405973171	1.67680744425955e-10	1.55763762817986e-09
ENSMUSG00000030798.15	21.0932773254717	5.23226745676264	0.819048422576556	6.38822725560354	1.67819816086748e-10	1.55821734214854e-09
ENSMUSG00000020250.10	3558.82461887415	-0.500132697653079	0.0783001086668773	-6.38738191004129	1.68749828067404e-10	1.56613710295433e-09
ENSMUSG00000034485.10	651.838985874119	0.739991082225346	0.115901287956784	6.38466660095501	1.71771286381179e-10	1.59345111624713e-09
ENSMUSG00000022558.16	1701.25262465037	-0.925395418850865	0.144949307279053	-6.38426934369074	1.72217743426496e-10	1.59686388464577e-09
ENSMUSG00000018921.11	722.000099623934	0.794631424372847	0.1245262531985	6.38123611658156	1.75664213764056e-10	1.62807804138369e-09
ENSMUSG00000029603.15	23.005085091753	3.57842618378206	0.561189191554035	6.37650588720846	1.81173789117917e-10	1.67837614577104e-09
ENSMUSG00000029998.14	2233.88323766761	-0.555833457673498	0.0871786467460556	-6.37579818476188	1.82012479537514e-10	1.68537751553529e-09
ENSMUSG00000086560.1	93.4961457662774	-1.4890324880107	0.233575639147688	-6.37494771905211	1.83025376348648e-10	1.69398486989356e-09
ENSMUSG00000026452.15	24.7793197139311	3.26806973071283	0.512664374541744	6.37467687048483	1.83349109180019e-10	1.6962087592553e-09
ENSMUSG00000043003.14	21.6845358057999	4.46544298945852	0.701334718936616	6.36706392666422	1.92680883750696e-10	1.78172837226247e-09
ENSMUSG00000055943.5	1019.59924131497	-0.673451356292439	0.105781906640414	-6.36641347921356	1.93499368559784e-10	1.78848324964875e-09
ENSMUSG00000025650.13	717.577984783629	0.802557810548007	0.126074251164162	6.36575512554893	1.94331260702961e-10	1.79535585172167e-09
ENSMUSG00000060450.14	1432.6461907899	-0.578866967334833	0.0909479956183341	-6.36481280757484	1.95528051273871e-10	1.80559184104563e-09
ENSMUSG00000044681.19	18.6505301263962	7.93875193393399	1.24781654678224	6.3621146509122	1.98994809642812e-10	1.83677089282023e-09
ENSMUSG00000004661.15	100.187371304162	1.53713625179224	0.241659593467652	6.36074996955582	2.00771030495669e-10	1.85232464585768e-09
ENSMUSG00000062867.13	1151.03568731847	0.774847961806427	0.121837942517779	6.3596605933604	2.0220003215282e-10	1.86466227473052e-09
ENSMUSG00000068220.6	18972.7684654713	-0.62005254019267	0.0975144809844794	-6.35856883954865	2.03642119858455e-10	1.87710933611025e-09
ENSMUSG00000026520.8	623.479305857897	0.822708823558504	0.129388081494812	6.35845909494758	2.03787635040623e-10	1.877599130644e-09
ENSMUSG00000062661.6	1273.32545249584	-0.603897629380309	0.0949857706892449	-6.35776943218178	2.04704416849938e-10	1.88519133324648e-09
ENSMUSG00000059146.12	28.8590683044536	-2.98638941718125	0.469844944230591	-6.35611695699249	2.06917507133964e-10	1.90470938971821e-09
ENSMUSG00000027326.13	344.236428466454	1.08633692072768	0.170945091144486	6.35488807227277	2.08578437459368e-10	1.91912935326467e-09
ENSMUSG00000028187.10	359.199246334407	0.820145655045884	0.129132081779608	6.35121531182037	2.13620459763516e-10	1.96447655862361e-09
ENSMUSG00000028789.16	629.386036107482	-1.12861155553277	0.177703473628813	-6.35109450865441	2.13788306730709e-10	1.96447655862361e-09
ENSMUSG00000032265.14	182.726724295225	-1.04238356107835	0.164126761967676	-6.3510883208897	2.13796907634708e-10	1.96447655862361e-09
ENSMUSG00000017446.14	750.600814714506	-0.770215222391306	0.121407429048254	-6.34405347703379	2.2379708510824e-10	2.05543414135787e-09
ENSMUSG00000025283.15	2659.99400870002	0.694420422382275	0.109467680305761	6.34361137865211	2.24440572419111e-10	2.06033347405991e-09
ENSMUSG00000038991.17	6344.34669896389	-0.565483809823552	0.0891431463851072	-6.34354779649134	2.24533266668767e-10	2.06033347405991e-09
ENSMUSG00000022945.12	221.174049383982	1.02779179823922	0.162026832226622	6.34334316183926	2.24831850424853e-10	2.06214231041748e-09
ENSMUSG00000049299.14	701.370857158974	0.696620859840194	0.109821473289322	6.34321175062877	2.25023797846189e-10	2.06297189500397e-09
ENSMUSG00000024759.14	4426.33267065945	-0.707662120943992	0.111568566565593	-6.3428449672511	2.25560391840205e-10	2.06695895588466e-09
ENSMUSG00000037410.13	1490.61593335205	-0.843789031246748	0.1330631382352	-6.34126808098635	2.27881605677287e-10	2.08728870454748e-09
ENSMUSG00000018819.10	1195.60471585363	0.70435866270129	0.11109450781012	6.34017537487236	2.29503764245952e-10	2.10120000373827e-09
ENSMUSG00000031250.8	47.7726757341871	-2.3210291463312	0.366163505935057	-6.33877791945454	2.31594777203611e-10	2.11938939516586e-09
ENSMUSG00000019796.12	396.861474293148	-0.778204949975037	0.122789216759715	-6.33773038472829	2.3317439505402e-10	2.13288459922275e-09
ENSMUSG00000027353.14	131.424670517017	1.41729426541316	0.223642202511571	6.33732922273394	2.33782105216579e-10	2.13748146132567e-09
ENSMUSG00000001785.13	819.685696452987	0.73359516156576	0.115787209895375	6.33571844617927	2.36237844769405e-10	2.15896321714845e-09
ENSMUSG00000001802.16	93.6599155289393	-1.62900104680265	0.257151560557195	-6.33478965973584	2.3766527743034e-10	2.17103225338052e-09
ENSMUSG00000031028.14	28.1601635022632	2.92830617239018	0.462277145121713	6.33452508585339	2.38073434928216e-10	2.17378372188499e-09
ENSMUSG00000032238.17	426.955685077554	-0.846097357451604	0.133579108164854	-6.33405454696862	2.38801026386733e-10	2.17944807423006e-09
ENSMUSG00000117592.1	31.7760001979457	7.74818299807531	1.22346420001411	6.33298710169531	2.40459672248829e-10	2.19360091492704e-09
ENSMUSG00000044783.16	1287.4490786729	0.583277561776951	0.0921110376523804	6.33233081119109	2.41485027060565e-10	2.20196643113772e-09
ENSMUSG00000005142.10	1409.94693691529	-0.709513026912986	0.112093064845496	-6.32967818206191	2.4567304780647e-10	2.23915008819126e-09
ENSMUSG00000046463.5	69.3633404599894	-1.81036519025364	0.286017766079058	-6.3295550310439	2.45869194478684e-10	2.23993338313728e-09
ENSMUSG00000037499.9	444.966977831588	-0.875715544921894	0.138368820752877	-6.32885024355232	2.4699467866253e-10	2.24917869346591e-09
ENSMUSG00000031621.9	18.2016950100939	7.89938489524006	1.24904225560047	6.3243536075907	2.54294799884305e-10	2.31461791654657e-09
ENSMUSG00000049409.9	31.6731900330023	2.89141047504867	0.457403665807078	6.32135396192517	2.59281344839599e-10	2.35894956753127e-09
ENSMUSG00000032714.6	733.35579864964	-0.768089267373683	0.121510998808264	-6.32115014201861	2.59623614050029e-10	2.35995078513723e-09
ENSMUSG00000041729.15	105.525797722563	1.34247031249124	0.212377162816482	6.321161346577	2.59604787083959e-10	2.35995078513723e-09
ENSMUSG00000031749.12	1457.20041398427	-0.749553116972751	0.118626259472587	-6.31861040131643	2.63925715514807e-10	2.39798398204669e-09
ENSMUSG00000040370.13	291.136572563356	-0.909745178442403	0.144021776685965	-6.31671959183002	2.67173716785602e-10	2.42641009547246e-09
ENSMUSG00000041261.9	50.1674042716239	-2.19937202414431	0.34838346023851	-6.31307818872508	2.7353920570324e-10	2.48311047606894e-09
ENSMUSG00000018654.17	30.5171274250276	6.79784465386863	1.07700651991471	6.31179526601843	2.75816958335892e-10	2.50266949918616e-09
ENSMUSG00000072980.3	81.6524402010257	1.46081648877992	0.231505709663096	6.31006678369104	2.78915085764357e-10	2.52965154759507e-09
ENSMUSG00000027288.16	4496.09955790443	0.571609242173579	0.0905927826815845	6.3096554190489	2.796574063656e-10	2.53525280302445e-09
ENSMUSG00000059182.7	905.290869368693	-0.650414317394774	0.103093131500069	-6.30899758238829	2.80848505023451e-10	2.54491567748624e-09
ENSMUSG00000049091.6	340.794591082123	0.809466433441503	0.12831701176122	6.30833295080008	2.82056937542405e-10	2.55472694097566e-09
ENSMUSG00000041741.10	343.833219978815	-0.953899776463858	0.151218238478506	-6.30810004177798	2.82481612811516e-10	2.55743375518666e-09
ENSMUSG00000029869.7	689.842056068778	-1.06187814592559	0.168366378701102	-6.30694889393998	2.84589747945743e-10	2.57537249643687e-09
